name,council_year,meet_year,councilor_id,district_id,meet_name,meet_type,attended,total
黎廣偉,2015,2019,85,7,區議會,定期,3,3
林博,2015,2019,99,7,區議會,定期,3,3
林德成,2015,2019,104,7,區議會,定期,3,3
李慧琼,2015,2019,98,7,區議會,定期,3,3
梁美芬,2015,2019,101,7,區議會,定期,2,3
梁婉婷,2015,2019,95,7,區議會,定期,1,3
勞超傑,2015,2019,105,7,區議會,定期,3,3
陸勁光,2015,2019,88,7,區議會,定期,3,3
吳奮金,2015,2019,106,7,區議會,定期,3,3
吳寶強,2015,2019,93,7,區議會,定期,3,3
蕭亮聲,2015,2019,90,7,區議會,定期,3,3
邵天虹,2015,2019,84,7,區議會,定期,3,3
丁健華,2015,2019,91,7,區議會,定期,3,3
楊永杰,2015,2019,87,7,區議會,定期,3,3
楊振宇,2015,2019,94,7,區議會,定期,3,3
余志榮,2015,2019,100,7,區議會,定期,3,3
潘國華,2015,2016,97,7,區議會,定期,6,6
左滙雄,2015,2016,107,7,區議會,定期,6,6
鄭利明,2015,2016,89,7,區議會,定期,6,6
張仁康,2015,2016,103,7,區議會,定期,4,6
何華漢,2015,2016,96,7,區議會,定期,6,6
何顯明,2015,2016,92,7,區議會,定期,5,6
關浩洋,2015,2016,86,7,區議會,定期,6,6
鄺葆賢,2015,2016,102,7,區議會,定期,6,6
黎廣偉,2015,2016,85,7,區議會,定期,6,6
林博,2015,2016,99,7,區議會,定期,6,6
林德成,2015,2016,104,7,區議會,定期,6,6
李慧琼,2015,2016,98,7,區議會,定期,6,6
梁美芬,2015,2016,101,7,區議會,定期,4,6
梁婉婷,2015,2016,95,7,區議會,定期,6,6
勞超傑,2015,2016,105,7,區議會,定期,5,6
陸勁光,2015,2016,88,7,區議會,定期,6,6
吳奮金,2015,2016,106,7,區議會,定期,6,6
吳寶強,2015,2016,93,7,區議會,定期,6,6
蕭亮聲,2015,2016,90,7,區議會,定期,6,6
邵天虹,2015,2016,84,7,區議會,定期,5,6
丁健華,2015,2016,91,7,區議會,定期,6,6
楊永杰,2015,2016,87,7,區議會,定期,6,6
楊振宇,2015,2016,94,7,區議會,定期,6,6
余志榮,2015,2016,100,7,區議會,定期,6,6
潘國華,2015,2016,97,7,社區建設及社會服務委員會,定期,6,6
左滙雄,2015,2016,107,7,社區建設及社會服務委員會,定期,6,6
鄭利明,2015,2016,89,7,社區建設及社會服務委員會,定期,6,6
張仁康,2015,2016,103,7,社區建設及社會服務委員會,定期,6,6
何華漢,2015,2016,96,7,社區建設及社會服務委員會,定期,6,6
何顯明,2015,2016,92,7,社區建設及社會服務委員會,定期,0,6
關浩洋,2015,2016,86,7,社區建設及社會服務委員會,定期,6,6
鄺葆賢,2015,2016,102,7,社區建設及社會服務委員會,定期,0,6
黎廣偉,2015,2016,85,7,社區建設及社會服務委員會,定期,6,6
林博,2015,2016,99,7,社區建設及社會服務委員會,定期,5,6
林德成,2015,2016,104,7,社區建設及社會服務委員會,定期,6,6
李慧琼,2015,2016,98,7,社區建設及社會服務委員會,定期,0,6
梁美芬,2015,2016,101,7,社區建設及社會服務委員會,定期,0,6
梁婉婷,2015,2016,95,7,社區建設及社會服務委員會,定期,6,6
勞超傑,2015,2016,105,7,社區建設及社會服務委員會,定期,0,2
陸勁光,2015,2016,88,7,社區建設及社會服務委員會,定期,5,6
吳奮金,2015,2016,106,7,社區建設及社會服務委員會,定期,6,6
吳寶強,2015,2016,93,7,社區建設及社會服務委員會,定期,6,6
蕭亮聲,2015,2016,90,7,社區建設及社會服務委員會,定期,6,6
邵天虹,2015,2016,84,7,社區建設及社會服務委員會,定期,5,6
丁健華,2015,2016,91,7,社區建設及社會服務委員會,定期,0,1
楊永杰,2015,2016,87,7,社區建設及社會服務委員會,定期,6,6
楊振宇,2015,2016,94,7,社區建設及社會服務委員會,定期,6,6
余志榮,2015,2016,100,7,社區建設及社會服務委員會,定期,6,6
潘國華,2015,2016,97,7,食物環境衞生事務委員會,定期,6,6
左滙雄,2015,2016,107,7,食物環境衞生事務委員會,定期,6,6
鄭利明,2015,2016,89,7,食物環境衞生事務委員會,定期,6,6
張仁康,2015,2016,103,7,食物環境衞生事務委員會,定期,6,6
何華漢,2015,2016,96,7,食物環境衞生事務委員會,定期,6,6
何顯明,2015,2016,92,7,食物環境衞生事務委員會,定期,5,6
關浩洋,2015,2016,86,7,食物環境衞生事務委員會,定期,6,6
鄺葆賢,2015,2016,102,7,食物環境衞生事務委員會,定期,6,6
黎廣偉,2015,2016,85,7,食物環境衞生事務委員會,定期,6,6
林博,2015,2016,99,7,食物環境衞生事務委員會,定期,6,6
林德成,2015,2016,104,7,食物環境衞生事務委員會,定期,6,6
李慧琼,2015,2016,98,7,食物環境衞生事務委員會,定期,6,6
梁美芬,2015,2016,101,7,食物環境衞生事務委員會,定期,3,6
梁婉婷,2015,2016,95,7,食物環境衞生事務委員會,定期,3,6
勞超傑,2015,2016,105,7,食物環境衞生事務委員會,定期,5,6
陸勁光,2015,2016,88,7,食物環境衞生事務委員會,定期,1,6
吳奮金,2015,2016,106,7,食物環境衞生事務委員會,定期,6,6
吳寶強,2015,2016,93,7,食物環境衞生事務委員會,定期,5,6
蕭亮聲,2015,2016,90,7,食物環境衞生事務委員會,定期,6,6
邵天虹,2015,2016,84,7,食物環境衞生事務委員會,定期,6,6
丁健華,2015,2016,91,7,食物環境衞生事務委員會,定期,4,6
楊永杰,2015,2016,87,7,食物環境衞生事務委員會,定期,6,6
楊振宇,2015,2016,94,7,食物環境衞生事務委員會,定期,6,6
余志榮,2015,2016,100,7,食物環境衞生事務委員會,定期,5,6
潘國華,2015,2016,97,7,房屋及基礎建設委員會,定期,5,5
左滙雄,2015,2016,107,7,房屋及基礎建設委員會,定期,4,5
鄭利明,2015,2016,89,7,房屋及基礎建設委員會,定期,5,5
張仁康,2015,2016,103,7,房屋及基礎建設委員會,定期,5,5
何華漢,2015,2016,96,7,房屋及基礎建設委員會,定期,5,5
何顯明,2015,2016,92,7,房屋及基礎建設委員會,定期,5,5
關浩洋,2015,2016,86,7,房屋及基礎建設委員會,定期,5,5
鄺葆賢,2015,2016,102,7,房屋及基礎建設委員會,定期,2,2
黎廣偉,2015,2016,85,7,房屋及基礎建設委員會,定期,5,5
林博,2015,2016,99,7,房屋及基礎建設委員會,定期,4,5
林德成,2015,2016,104,7,房屋及基礎建設委員會,定期,4,5
李慧琼,2015,2016,98,7,房屋及基礎建設委員會,定期,4,5
梁美芬,2015,2016,101,7,房屋及基礎建設委員會,定期,0,5
梁婉婷,2015,2016,95,7,房屋及基礎建設委員會,定期,4,5
勞超傑,2015,2016,105,7,房屋及基礎建設委員會,定期,4,5
陸勁光,2015,2016,88,7,房屋及基礎建設委員會,定期,4,5
吳奮金,2015,2016,106,7,房屋及基礎建設委員會,定期,5,5
吳寶強,2015,2016,93,7,房屋及基礎建設委員會,定期,4,5
蕭亮聲,2015,2016,90,7,房屋及基礎建設委員會,定期,5,5
邵天虹,2015,2016,84,7,房屋及基礎建設委員會,定期,4,5
丁健華,2015,2016,91,7,房屋及基礎建設委員會,定期,2,2
楊永杰,2015,2016,87,7,房屋及基礎建設委員會,定期,5,5
楊振宇,2015,2016,94,7,房屋及基礎建設委員會,定期,5,5
余志榮,2015,2016,100,7,房屋及基礎建設委員會,定期,4,5
潘國華,2015,2016,97,7,文娛康樂及地區設施管理委員會,定期,5,5
左滙雄,2015,2016,107,7,文娛康樂及地區設施管理委員會,定期,5,5
鄭利明,2015,2016,89,7,文娛康樂及地區設施管理委員會,定期,4,5
張仁康,2015,2016,103,7,文娛康樂及地區設施管理委員會,定期,5,5
何華漢,2015,2016,96,7,文娛康樂及地區設施管理委員會,定期,5,5
何顯明,2015,2016,92,7,文娛康樂及地區設施管理委員會,定期,5,5
關浩洋,2015,2016,86,7,文娛康樂及地區設施管理委員會,定期,5,5
鄺葆賢,2015,2016,102,7,文娛康樂及地區設施管理委員會,定期,5,5
黎廣偉,2015,2016,85,7,文娛康樂及地區設施管理委員會,定期,5,5
林博,2015,2016,99,7,文娛康樂及地區設施管理委員會,定期,5,5
林德成,2015,2016,104,7,文娛康樂及地區設施管理委員會,定期,4,5
李慧琼,2015,2016,98,7,文娛康樂及地區設施管理委員會,定期,5,5
梁美芬,2015,2016,101,7,文娛康樂及地區設施管理委員會,定期,0,5
梁婉婷,2015,2016,95,7,文娛康樂及地區設施管理委員會,定期,5,5
勞超傑,2015,2016,105,7,文娛康樂及地區設施管理委員會,定期,3,5
陸勁光,2015,2016,88,7,文娛康樂及地區設施管理委員會,定期,5,5
吳奮金,2015,2016,106,7,文娛康樂及地區設施管理委員會,定期,5,5
吳寶強,2015,2016,93,7,文娛康樂及地區設施管理委員會,定期,4,5
蕭亮聲,2015,2016,90,7,文娛康樂及地區設施管理委員會,定期,5,5
邵天虹,2015,2016,84,7,文娛康樂及地區設施管理委員會,定期,4,5
丁健華,2015,2016,91,7,文娛康樂及地區設施管理委員會,定期,5,5
楊永杰,2015,2016,87,7,文娛康樂及地區設施管理委員會,定期,5,5
楊振宇,2015,2016,94,7,文娛康樂及地區設施管理委員會,定期,5,5
余志榮,2015,2016,100,7,文娛康樂及地區設施管理委員會,定期,4,5
潘國華,2015,2016,97,7,交通及運輸事務委員會,定期,6,6
左滙雄,2015,2016,107,7,交通及運輸事務委員會,定期,5,6
鄭利明,2015,2016,89,7,交通及運輸事務委員會,定期,5,6
張仁康,2015,2016,103,7,交通及運輸事務委員會,定期,6,6
何華漢,2015,2016,96,7,交通及運輸事務委員會,定期,6,6
何顯明,2015,2016,92,7,交通及運輸事務委員會,定期,6,6
關浩洋,2015,2016,86,7,交通及運輸事務委員會,定期,6,6
鄺葆賢,2015,2016,102,7,交通及運輸事務委員會,定期,6,6
黎廣偉,2015,2016,85,7,交通及運輸事務委員會,定期,6,6
林博,2015,2016,99,7,交通及運輸事務委員會,定期,6,6
林德成,2015,2016,104,7,交通及運輸事務委員會,定期,6,6
李慧琼,2015,2016,98,7,交通及運輸事務委員會,定期,6,6
梁美芬,2015,2016,101,7,交通及運輸事務委員會,定期,5,6
梁婉婷,2015,2016,95,7,交通及運輸事務委員會,定期,6,6
勞超傑,2015,2016,105,7,交通及運輸事務委員會,定期,4,6
陸勁光,2015,2016,88,7,交通及運輸事務委員會,定期,5,6
吳奮金,2015,2016,106,7,交通及運輸事務委員會,定期,6,6
吳寶強,2015,2016,93,7,交通及運輸事務委員會,定期,6,6
蕭亮聲,2015,2016,90,7,交通及運輸事務委員會,定期,5,6
邵天虹,2015,2016,84,7,交通及運輸事務委員會,定期,5,6
丁健華,2015,2016,91,7,交通及運輸事務委員會,定期,6,6
楊永杰,2015,2016,87,7,交通及運輸事務委員會,定期,6,6
楊振宇,2015,2016,94,7,交通及運輸事務委員會,定期,6,6
余志榮,2015,2016,100,7,交通及運輸事務委員會,定期,6,6
潘國華,2015,2017,97,7,社區建設及社會服務委員會,定期,6,6
左滙雄,2015,2017,107,7,社區建設及社會服務委員會,定期,5,6
鄭利明,2015,2017,89,7,社區建設及社會服務委員會,定期,6,6
張仁康,2015,2017,103,7,社區建設及社會服務委員會,定期,6,6
何華漢,2015,2017,96,7,社區建設及社會服務委員會,定期,5,6
何顯明,2015,2017,92,7,社區建設及社會服務委員會,定期,0,6
關浩洋,2015,2017,86,7,社區建設及社會服務委員會,定期,6,6
鄺葆賢,2015,2017,102,7,社區建設及社會服務委員會,定期,0,6
黎廣偉,2015,2017,85,7,社區建設及社會服務委員會,定期,6,6
林博,2015,2017,99,7,社區建設及社會服務委員會,定期,6,6
林德成,2015,2017,104,7,社區建設及社會服務委員會,定期,5,6
李慧琼,2015,2017,98,7,社區建設及社會服務委員會,定期,0,6
梁美芬,2015,2017,101,7,社區建設及社會服務委員會,定期,0,6
梁婉婷,2015,2017,95,7,社區建設及社會服務委員會,定期,6,6
勞超傑,2015,2017,105,7,社區建設及社會服務委員會,定期,0,6
陸勁光,2015,2017,88,7,社區建設及社會服務委員會,定期,4,6
吳奮金,2015,2017,106,7,社區建設及社會服務委員會,定期,5,6
吳寶強,2015,2017,93,7,社區建設及社會服務委員會,定期,6,6
蕭亮聲,2015,2017,90,7,社區建設及社會服務委員會,定期,6,6
邵天虹,2015,2017,84,7,社區建設及社會服務委員會,定期,6,6
丁健華,2015,2017,91,7,社區建設及社會服務委員會,定期,1,1
楊永杰,2015,2017,87,7,社區建設及社會服務委員會,定期,6,6
楊振宇,2015,2017,94,7,社區建設及社會服務委員會,定期,5,6
余志榮,2015,2017,100,7,社區建設及社會服務委員會,定期,6,6
潘國華,2015,2017,97,7,食物環境衞生事務委員會,定期,6,6
左滙雄,2015,2017,107,7,食物環境衞生事務委員會,定期,5,6
鄭利明,2015,2017,89,7,食物環境衞生事務委員會,定期,5,6
張仁康,2015,2017,103,7,食物環境衞生事務委員會,定期,6,6
何華漢,2015,2017,96,7,食物環境衞生事務委員會,定期,6,6
何顯明,2015,2017,92,7,食物環境衞生事務委員會,定期,6,6
關浩洋,2015,2017,86,7,食物環境衞生事務委員會,定期,6,6
鄺葆賢,2015,2017,102,7,食物環境衞生事務委員會,定期,6,6
黎廣偉,2015,2017,85,7,食物環境衞生事務委員會,定期,6,6
林博,2015,2017,99,7,食物環境衞生事務委員會,定期,6,6
林德成,2015,2017,104,7,食物環境衞生事務委員會,定期,6,6
李慧琼,2015,2017,98,7,食物環境衞生事務委員會,定期,4,6
梁美芬,2015,2017,101,7,食物環境衞生事務委員會,定期,4,6
梁婉婷,2015,2017,95,7,食物環境衞生事務委員會,定期,5,6
勞超傑,2015,2017,105,7,食物環境衞生事務委員會,定期,6,6
陸勁光,2015,2017,88,7,食物環境衞生事務委員會,定期,1,6
吳奮金,2015,2017,106,7,食物環境衞生事務委員會,定期,6,6
吳寶強,2015,2017,93,7,食物環境衞生事務委員會,定期,6,6
蕭亮聲,2015,2017,90,7,食物環境衞生事務委員會,定期,6,6
邵天虹,2015,2017,84,7,食物環境衞生事務委員會,定期,5,6
丁健華,2015,2017,91,7,食物環境衞生事務委員會,定期,6,6
楊永杰,2015,2017,87,7,食物環境衞生事務委員會,定期,6,6
楊振宇,2015,2017,94,7,食物環境衞生事務委員會,定期,6,6
余志榮,2015,2017,100,7,食物環境衞生事務委員會,定期,6,6
潘國華,2015,2017,97,7,房屋及基礎建設委員會,定期,6,6
左滙雄,2015,2017,107,7,房屋及基礎建設委員會,定期,6,6
鄭利明,2015,2017,89,7,房屋及基礎建設委員會,定期,6,6
張仁康,2015,2017,103,7,房屋及基礎建設委員會,定期,5,6
何華漢,2015,2017,96,7,房屋及基礎建設委員會,定期,6,6
何顯明,2015,2017,92,7,房屋及基礎建設委員會,定期,6,6
關浩洋,2015,2017,86,7,房屋及基礎建設委員會,定期,5,6
鄺葆賢,2015,2017,102,7,房屋及基礎建設委員會,定期,0,6
黎廣偉,2015,2017,85,7,房屋及基礎建設委員會,定期,6,6
林博,2015,2017,99,7,房屋及基礎建設委員會,定期,6,6
林德成,2015,2017,104,7,房屋及基礎建設委員會,定期,6,6
李慧琼,2015,2017,98,7,房屋及基礎建設委員會,定期,6,6
梁美芬,2015,2017,101,7,房屋及基礎建設委員會,定期,1,2
梁婉婷,2015,2017,95,7,房屋及基礎建設委員會,定期,6,6
勞超傑,2015,2017,105,7,房屋及基礎建設委員會,定期,6,6
陸勁光,2015,2017,88,7,房屋及基礎建設委員會,定期,6,6
吳奮金,2015,2017,106,7,房屋及基礎建設委員會,定期,6,6
吳寶強,2015,2017,93,7,房屋及基礎建設委員會,定期,6,6
蕭亮聲,2015,2017,90,7,房屋及基礎建設委員會,定期,6,6
邵天虹,2015,2017,84,7,房屋及基礎建設委員會,定期,6,6
丁健華,2015,2017,91,7,房屋及基礎建設委員會,定期,6,6
楊永杰,2015,2017,87,7,房屋及基礎建設委員會,定期,6,6
楊振宇,2015,2017,94,7,房屋及基礎建設委員會,定期,6,6
余志榮,2015,2017,100,7,房屋及基礎建設委員會,定期,6,6
潘國華,2015,2017,97,7,房屋及基礎建設委員會,特別,1,1
左滙雄,2015,2017,107,7,房屋及基礎建設委員會,特別,1,1
鄭利明,2015,2017,89,7,房屋及基礎建設委員會,特別,1,1
張仁康,2015,2017,103,7,房屋及基礎建設委員會,特別,1,1
何華漢,2015,2017,96,7,房屋及基礎建設委員會,特別,1,1
何顯明,2015,2017,92,7,房屋及基礎建設委員會,特別,1,1
關浩洋,2015,2017,86,7,房屋及基礎建設委員會,特別,1,1
鄺葆賢,2015,2017,102,7,房屋及基礎建設委員會,特別,1,1
黎廣偉,2015,2017,85,7,房屋及基礎建設委員會,特別,1,1
林博,2015,2017,99,7,房屋及基礎建設委員會,特別,1,1
林德成,2015,2017,104,7,房屋及基礎建設委員會,特別,1,1
李慧琼,2015,2017,98,7,房屋及基礎建設委員會,特別,1,1
梁美芬,2015,2017,101,7,房屋及基礎建設委員會,特別,1,1
梁婉婷,2015,2017,95,7,房屋及基礎建設委員會,特別,1,1
勞超傑,2015,2017,105,7,房屋及基礎建設委員會,特別,0,1
陸勁光,2015,2017,88,7,房屋及基礎建設委員會,特別,0,1
吳奮金,2015,2017,106,7,房屋及基礎建設委員會,特別,1,1
吳寶強,2015,2017,93,7,房屋及基礎建設委員會,特別,1,1
蕭亮聲,2015,2017,90,7,房屋及基礎建設委員會,特別,0,1
邵天虹,2015,2017,84,7,房屋及基礎建設委員會,特別,1,1
丁健華,2015,2017,91,7,房屋及基礎建設委員會,特別,1,1
楊永杰,2015,2017,87,7,房屋及基礎建設委員會,特別,1,1
楊振宇,2015,2017,94,7,房屋及基礎建設委員會,特別,0,1
余志榮,2015,2017,100,7,房屋及基礎建設委員會,特別,1,1
潘國華,2015,2017,97,7,文娛康樂及地區設施管理委員會,定期,5,6
左滙雄,2015,2017,107,7,文娛康樂及地區設施管理委員會,定期,6,6
鄭利明,2015,2017,89,7,文娛康樂及地區設施管理委員會,定期,6,6
張仁康,2015,2017,103,7,文娛康樂及地區設施管理委員會,定期,6,6
何華漢,2015,2017,96,7,文娛康樂及地區設施管理委員會,定期,6,6
何顯明,2015,2017,92,7,文娛康樂及地區設施管理委員會,定期,6,6
關浩洋,2015,2017,86,7,文娛康樂及地區設施管理委員會,定期,6,6
鄺葆賢,2015,2017,102,7,文娛康樂及地區設施管理委員會,定期,6,6
黎廣偉,2015,2017,85,7,文娛康樂及地區設施管理委員會,定期,6,6
林博,2015,2017,99,7,文娛康樂及地區設施管理委員會,定期,6,6
林德成,2015,2017,104,7,文娛康樂及地區設施管理委員會,定期,6,6
李慧琼,2015,2017,98,7,文娛康樂及地區設施管理委員會,定期,6,6
梁美芬,2015,2017,101,7,文娛康樂及地區設施管理委員會,定期,0,6
梁婉婷,2015,2017,95,7,文娛康樂及地區設施管理委員會,定期,6,6
勞超傑,2015,2017,105,7,文娛康樂及地區設施管理委員會,定期,3,6
陸勁光,2015,2017,88,7,文娛康樂及地區設施管理委員會,定期,4,6
吳奮金,2015,2017,106,7,文娛康樂及地區設施管理委員會,定期,6,6
吳寶強,2015,2017,93,7,文娛康樂及地區設施管理委員會,定期,6,6
蕭亮聲,2015,2017,90,7,文娛康樂及地區設施管理委員會,定期,6,6
邵天虹,2015,2017,84,7,文娛康樂及地區設施管理委員會,定期,6,6
丁健華,2015,2017,91,7,文娛康樂及地區設施管理委員會,定期,6,6
